"IP_ID","YEAR","AGE","EDUCATION"
"XNL209",2022,"25",1
"RTP362",2022,"59",2
"XWR767",2022,"61",3
"UKP_922",2022,"47",1
"GYW605",2022,"56",3
"RVR154",2022,"64",1
"JGH611",2022,"59",1
"NQG861",2022,"31",3
"HNC199",2022,"72",1
"BHD830",2022,"56",3
"BEL866",2022,"66",3
"NBS493",2022,"61",1
"GNT317",2022,"27",3
"RZY677",2022,"42",3
"VBX262",2022,"34",3
"MMS342",2022,"20",1
"ZAO821",2022,"39",1
"LQG094",2022,"68",1
"JVP_889",2022,NA,3
"EFZ865",2022,"75",3
"ZSA517",2022,"53",2
"VMP883",2022,"44",3
"APK849",2022,"32",3
"XVS275",2022,"21",1
"VYS862",2022,"72",3
"DAT032",2022,"53",3
"OVJ090",2022,"41",3
"CZT986",2022,"#NA",1
"COA639",2022,"43",1
"MHQ750",2022,"75",3
"FKD274",2022,"65",2
"FGR243",2022,"61",3
"EUW653",2022,"36",3
"LLC379",2022,"29",3
"DIV576",2022,"24",2
"UQC004",2022,"37",2
"TTB742",2022,"63",3
"DWR589",2022,"38",3
"SHX880",2022,"33",3
"LYB456",2022,"75",3
"OHF068",2022,"54",3
"DBS454",2022,"72",3
"ZNF360",2022,"40",3
"YAT_628",2022,"75",2
"CCQ590",2022,"74",1
"NKK611",2022,"41",3
"NXR642",2022,"72",3
"ZRV186",2022,"73",2
"PGU169",2022,"49",1
"MNI307",2022,"38",3
"QTV508",2022,"50",1
"NKS134",2022,"26",3
"WJR269",2022,"25",3
"DXX744",2022,"35",3
"ZON511",2022,"49",NA
"JRZ192",2022,"47",3
"ZDO291",2022,"67",1
"ARF481",2022,"47",1
"LTY_671",2022,"34",1
"OMX225",2022,"36",1
"JTX409",2022,"50",3
"ROA559",2022,"42",3
"KHL212",2022,"40",3
"TUL398",2022,"29",1
"EQE146",2022,"40",3
"OOP681",2022,"74",1
"VKC920",2022,"58",3
"RQG067",2022,"44",3
"FVQ817",2022,"53",1
"LNG622",2022,"73",3
"OTW911",2022,"71",3
"NWQ420",2022,"69",3
"FWB921",2022,"62",3
"JWA663",2022,"59",3
"RLS457",2022,"67",3
"ADE000",2022,"61",1
"RLU800",2022,"36",3
"AYX088",2022,"41",3
"OAQ_359",2022,"55",3
"ROH_632",2022,"39",3
"WMS963",2022,"37",1
"ORW047",2022,"49",3
"ZEA714",2022,"69",3
"JOU534",2022,"32",2
"GNS815",2022,"54",3
"BDU578",2022,"28",3
"OKZ075",2022,"68",1
"NQW572",2022,"71",2
"ABT418",2022,"75",3
"YPV022",2022,"69",2
"VFC986",2022,"66",3
"TPJ742",2022,"34",1
"TOY310",2022,"35",3
"IBD802",2022,"32",3
"HGH751",2022,"53",NA
"BAY516",2022,"52",1
"RBJ908",2022,"63",1
"WDN214",2022,"57",3
"JBC_553",2022,"73",1
"THD707",2022,"42",3
"SIP668",2022,"53",1
"LCE040",2022,"57",NA
"ZGP573",2022,"28",1
"AYO870",2022,"72",3
"SBU371",2022,"54",1
"XAG941",2022,"54",2
"FOS395",2022,"49",1
"NMQ959",2022,"56",1
"CWZ101",2022,"55",3
"IDM241",2022,"33",1
"EZE715",2022,"21",1
"AHE600",2022,"61",2
"IRI450",2022,"43",1
"ZMI919",2022,"39",3
"YWG879",2022,"60",3
"RYU861",2022,"50",1
"UJS478",2022,"66",1
"CFU820",2022,"74",3
"GJT193",2022,"75",3
"ISM019",2022,"64",2
"WRX852",2022,"18",1
"OXA797",2022,"#NA",1
"XEU366",2022,"35",3
"TMJ_212",2022,"26",2
"CWK304",2022,"25",1
"JPT192",2022,"42",2
"QCU881",2022,"62",1
"XZO284",2022,"68",2
"SJX188",2022,"36",2
"WBH142",2022,"38",3
"TJR427",2022,"55",3
"FEG946",2022,"53",3
"MIS_526",2022,"53",3
"MXX682",2022,"41",2
"OXN578",2022,"30",3
"BXX092",2022,"23",2
"DVZ890",2022,"64",1
"ITF_216",2022,"63",NA
"YNC358",2022,"69",1
"BUX721",2022,"65",3
"SEN264",2022,"56",1
"KIX326",2022,"30",3
"XIT_059",2022,"68",3
"JRC_506",2022,"36",1
"ZRS120",2022,"42",3
"XPY728",2022,"64",1
"ZFZ266",2022,"72",1
"KHH642",2022,"#NA",3
"AYH321",2022,"67",3
"GJG694",2022,"52",2
"BPT129",2022,"51",1
"VNY047",2022,"39",1
"WGP829",2022,"37",3
"ULZ885",2022,"66",1
"JEB051",2022,"28",1
"MVA359",2022,"24",1
"RUS_872",2022,"46",3
"CHK124",2022,"53",2
"FWU880",2022,"23",1
"JIT233",2022,"36",1
"EPO643",2022,"45",1
"OUU105",2022,"60",1
"UHH242",2022,"36",3
"XWW963",2022,"29",1
"CIS_369",2022,"59",1
"PFK497",2022,"66",3
"UBP595",2022,"53",1
"ESU683",2022,"42",1
"LGX391",2022,"40",3
"JNB537",2022,"75",3
"UAB212",2022,"41",2
"OIN848",2022,"66",1
"ESI765",2022,"71",1
"XNG079",2022,"22",1
"VNQ825",2022,"69",3
"KYJ113",2022,"57",2
"AZF791",2022,"19",2
"RAC041",2022,"48",1
"JUI233",2022,"74",1
"DTV739",2022,"46",1
"RHI741",2022,"66",3
"ARR478",2022,"54",3
"PQA035",2022,"42",3
"KFN_753",2022,"55",1
"DZB126",2022,"40",1
"XAK703",2022,"55",3
"GKN372",2022,"40",2
"CDN922",2022,"51",1
"MLQ973",2022,"46",1
"MRT_249",2022,"73",3
"VBG551",2022,"49",1
"QDZ853",2022,"29",3
"FBT904",2022,"38",1
"RPQ570",2022,"21",1
"SOW442",2022,"33",3
"XCV961",2022,"72",1
"PGX444",2022,"50",3
"EBK577",2022,"38",1
"YCN079",2022,"33",3
"IYJ407",2022,"34",1
"DQR932",2022,"56",1
"RVX185",2022,"43",2
"OHM945",2022,"21",2
"ASQ758",2022,"63",3
"MNW_820",2022,"69",1
"URM916",2022,"48",3
"SRW058",2022,"66",3
"TRP254",2022,"48",3
"ZKV481",2022,"44",1
"NXW_142",2022,"31",1
"PXJ686",2022,"48",3
"ABV758",2022,"38",3
"TFJ937",2022,"47",3
"NSR254",2022,"29",3
"HPI_225",2022,"53",1
"RJG089",2022,"25",1
"OIL188",2022,"36",3
"IJZ102",2022,"#NA",3
"YSS_435",2022,"53",3
"IIO_496",2022,"68",3
"ODR909",2022,"75",2
"YAM167",2022,"68",1
"DAG751",2022,"32",1
"GWQ155",2022,"66",3
"NJH160",2022,"33",2
"ZWC_426",2022,"48",3
"KBW947",2022,"48",1
"ENH519",2022,"59",2
"DHU261",2022,"62",3
"TXG975",2022,"58",3
"XUD220",2022,"53",NA
"QDS825",2022,"42",1
"WAK652",2022,"67",1
"PYX184",2022,"63",3
"ONM044",2022,"51",3
"UTL098",2022,"37",3
"CFM604",2022,"75",1
"MXF499",2022,"29",3
"KCN915",2022,"50",2
"HFY956",2022,"29",3
"IAJ_827",2022,"60",3
"VTN299",2022,"26",1
"JZB237",2022,"52",2
"GGW251",2022,"46",2
"UNQ128",2022,"22",3
"GSR569",2022,"50",1
"SUB660",2022,"35",3
"XUA395",2022,"51",1
"EGS658",2022,"22",3
"ETH016",2022,"58",2
"ZER102",2022,"22",1
"OCY384",2022,"59",3
"EHJ091",2022,"68",3
"FWA179",2022,"38",1
"HLV579",2022,"64",3
"BEO008",2022,"36",2
"FSI414",2022,"19",1
"XTC941",2022,"62",1
"UVX043",2022,"#NA",1
"WGR_130",2022,"61",3
"XCB440",2022,"52",2
"NKX076",2022,"53",3
"RDE068",2022,"50",1
"UCZ022",2022,"63",2
"YJW106",2022,"41",3
"LQJ980",2022,"72",1
"FYL_710",2022,"#NA",3
"QIE767",2022,"38",3
"OVY491",2022,"55",3
"YFP264",2022,"38",1
"HXT909",2022,"59",2
"PUD_654",2022,"22",1
"GWU149",2022,"59",2
"XTT777",2022,"67",1
"SPQ961",2022,"70",2
"SKF882",2022,"59",3
"YQB185",2022,"48",3
"XQW948",2022,"54",1
"XNQ714",2022,"51",3
"YWL349",2022,"52",3
"YMC597",2022,"62",1
"RVN482",2022,"63",2
"VMW961",2022,"70",1
"DTS474",2022,"65",1
"YBR_099",2022,"56",1
"KQV665",2022,"65",1
"MLG568",2022,"75",NA
"PYL602",2022,"61",2
"VHN053",2022,"55",3
"CQW199",2022,"64",1
"EMH839",2022,"64",2
"FVE914",2022,"75",2
"ITE_393",2022,"72",1
"EEY951",2022,"25",1
"KLT_215",2022,"52",2
"SOM887",2022,"47",3
"OAE274",2022,"46",1
"BOL_246",2022,"69",3
"AEV099",2022,"66",3
"YTK417",2022,"42",1
"QAU471",2022,"65",3
"NMC859",2022,"61",NA
"FXK_850",2022,"23",3
"MNX632",2022,"38",3
"MYK638",2022,"65",3
"DSH551",2022,"38",3
"JPS204",2022,"63",3
"AWF843",2022,"46",2
"KRG013",2022,"68",1
"NNJ_082",2022,"50",2
"WJL010",2022,"37",3
"LMP523",2022,"37",3
"TKM539",2022,"35",3
"LNB228",2022,"44",2
"KXR646",2022,"37",1
"EOH362",2022,"61",2
"QCX_868",2022,"67",3
"OAA_429",2022,"67",3
"PWW153",2022,"53",1
"DCU716",2022,"41",3
"XZC134",2022,"39",3
"UBQ248",2022,"72",3
"NRJ926",2022,"21",2
"MAW455",2022,"20",1
"TCY850",2022,"66",2
"CDS412",2022,"35",3
"YLA872",2022,"40",3
"QPM734",2022,"37",2
"VQQ_665",2022,"37",3
"JUB167",2022,"59",1
"CCJ153",2022,"43",3
"KUZ533",2022,"35",3
"HCG455",2022,"60",1
"FFT618",2022,"28",1
"VEL078",2022,"70",2
"VHV895",2022,"25",3
"SSO140",2022,"48",1
"FKE733",2022,"61",1
"ISP_993",2022,"75",3
"DQI833",2022,"70",1
"KIM920",2022,"57",1
"KEM_983",2022,"44",1
"JMZ892",2022,"62",3
"YUB635",2022,"38",2
"NHZ359",2022,"31",3
"DVT809",2022,"38",1
"UEZ616",2022,"48",2
"HWU454",2022,"37",1
"TFT829",2022,"#NA",3
"GFV069",2022,"44",3
"PBA281",2022,"19",1
"ZML_595",2022,"54",NA
"HXB037",2022,"44",2
"AWB807",2022,"75",1
"GNE713",2022,"46",3
"FGY150",2022,"56",3
"TGG405",2022,"18",2
"KCC553",2022,"49",3
"QJX825",2022,"42",2
"ETK102",2022,"74",1
"RBD493",2022,"67",3
"GXI946",2022,"39",1
"SOC531",2022,"53",1
"RCA731",2022,"39",1
"TZQ654",2022,"61",1
"BAU_273",2022,"68",1
"KNY137",2022,"75",2
"FNI_702",2022,"50",3
"WMS042",2022,"44",2
"QFY037",2022,"47",3
"DNE038",2022,"67",3
"IGS691",2022,"54",3
"GOS702",2022,NA,3
"GIC270",2022,"33",3
"IXN673",2022,NA,1
"WGI075",2022,"74",2
"XFG_027",2022,"35",1
"EKU780",2022,"36",3
"BUF593",2022,"28",2
"OLQ613",2022,"58",1
"KEJ139",2022,"34",3
"TPQ038",2022,"50",3
"TYZ338",2022,"58",1
"RSR466",2022,"46",3
"NOF895",2022,"74",1
"UHA853",2022,"37",1
"FIG305",2022,"51",1
"GQE420",2022,"#NA",1
"KEQ021",2022,"37",3
"GAM213",2022,"67",1
"SBV020",2022,"62",3
"LAD192",2022,"#NA",3
"PVQ240",2022,"72",3
"QAL787",2022,"59",1
"AJQ321",2022,"41",1
"DXD487",2022,"31",3
"YFB531",2022,"67",1
"VJC974",2022,"51",1
"GZT034",2022,"52",3
"KGJ947",2022,"60",2
"IUX875",2022,"50",3
"UVK482",2022,"51",2
"QAE138",2022,"48",1
"OAA891",2022,"69",NA
"TQN197",2022,"23",3
"UGJ079",2022,"52",3
"IAV_755",2022,"26",3
"MWG732",2022,"72",3
"ZBS433",2022,"48",1
"CUX675",2022,"27",3
"NXS995",2022,"41",3
"UJZ487",2022,"61",1
"UVV465",2022,"68",1
"ZXM000",2022,"74",3
"QQI265",2022,"33",2
"ADL807",2022,"61",1
"BEN285",2022,"69",2
"CZC593",2022,"60",1
"HQG494",2022,"56",1
"BAU564",2022,"63",2
"RMX989",2022,"65",1
"ZPS944",2022,"44",1
"LZE391",2022,"45",3
"IAY015",2022,"49",3
"FQW323",2022,"60",3
"KKR796",2022,"75",1
"CSW810",2022,"57",NA
"MYQ678",2022,"61",3
"IFG282",2022,NA,1
"HQA995",2022,"22",2
"GDJ957",2022,"44",1
"BLS500",2022,"40",3
"CLY830",2022,"20",2
"TAE963",2022,"61",2
"CQS911",2022,"69",1
"HEN666",2022,"63",2
"PAS872",2022,"75",1
"PZL791",2022,"44",1
"VDD881",2022,"44",1
"ZVI044",2022,"68",1
"KTK245",2022,"35",3
"ZKH_577",2022,"66",2
"WQU062",2022,"56",2
"KTQ750",2022,"69",3
"TUU300",2022,"31",3
"HVD556",2022,"19",1
"IWQ293",2022,"56",2
"DSO095",2022,"34",3
"HJY556",2022,"74",3
"WGY269",2022,"64",1
"IVM517",2022,"67",1
"GXD434",2022,"75",1
"OUT_846",2022,"45",1
"EJI870",2022,"45",1
"TUM_336",2022,"41",1
"KER472",2022,"46",3
"NCT430",2022,"37",3
"ADE799",2022,"41",1
"QGX408",2022,"73",1
"ABI396",2022,"53",3
"PBV335",2022,"58",2
"YAM981",2022,"38",3
"TGO183",2022,"45",3
"RCU241",2022,"75",1
"ZGS249",2022,"44",3
"HPD330",2022,"39",1
"BNU050",2022,"71",1
"DQM958",2022,"67",3
"URS870",2022,"51",3
"HCF392",2022,"35",3
"YUJ649",2022,"62",3
"QOU055",2022,"48",1
"WIJ891",2022,"65",3
"ECF796",2022,"43",2
"AOS893",2022,"44",3
"WBQ962",2022,"58",2
"SWL960",2022,"22",3
"ZWL074",2022,"45",3
"NBU847",2022,"71",1
"VUY054",2022,"40",2
"DBP405",2022,"61",2
"SQY356",2022,"33",2
"FQV_090",2022,"33",2
"CKI080",2022,"66",2
"MCY563",2022,"66",1
"SUV957",2022,"41",1
"XFY878",2022,"58",3
"QPE_687",2022,"25",3
"LHN441",2022,"68",1
"IKB156",2022,"34",3
"JXI660",2022,"47",3
"VZS939",2022,"46",3
"WGF047",2022,"39",2
"ROL047",2022,"33",1
"ZLT_269",2022,"40",2
"IME436",2022,"60",3
"LBM855",2022,"71",1
"AAR_708",2022,"58",3
"INM483",2022,"51",2
"BUG041",2022,"56",1
"GMF984",2022,"43",1
"IUL969",2022,"43",1
"FQN358",2022,"74",1
"IZO004",2022,"33",2
"RJV652",2022,"21",1
"BRP752",2022,"38",2
"EIG896",2022,"44",3
"MXO240",2022,"60",1
"VXG131",2022,"61",1
"EKI060",2022,"45",3
"LSF851",2022,"52",3
"BFK812",2022,"41",3
"CWW791",2022,"57",1
"OBQ428",2022,"45",2
"DHT977",2022,"49",2
"VMD893",2022,"53",1
"XQF490",2022,"75",3
"OHQ872",2022,"24",3
"FCO945",2022,"44",1
"PMS156",2022,"60",3
"BTJ493",2022,"32",1
"ZLB205",2022,"58",2
"KCT026",2022,"41",1
"SDX038",2022,"35",3
"HUK652",2022,"48",3
"HSE698",2022,"65",3
"NQE798",2022,"61",1
"NBS227",2022,"36",3
"NPM945",2022,"42",3
"TQS187",2022,"53",3
"WMS163",2022,"49",3
"DMX875",2022,"22",1
"VHQ969",2022,"70",3
"AKZ018",2022,"57",1
"VAO513",2022,"32",3
"PAI848",2022,"41",3
"TJU080",2022,"61",3
"MKD153",2022,"57",3
"YQU985",2022,"51",1
"HNZ507",2022,"58",1
"IBF705",2022,"18",1
"XXH_295",2022,"44",3
"SXU423",2022,"54",1
"ORO_151",2022,"38",1
"LAQ704",2022,"50",2
"SCE019",2022,"64",1
"ZHG581",2022,"64",3
"IKS303",2022,"65",3
"RNJ846",2022,"53",2
"FAA219",2022,"71",3
"BIQ632",2022,"71",3
"WLW769",2022,"68",1
"JWJ_528",2022,NA,3
"KDH934",2022,"57",1
"KIV807",2022,"45",2
"HRD191",2022,"43",1
"VBH802",2022,"55",3
"XHB885",2022,"65",2
"BJJ922",2022,"61",3
"SNS409",2022,"53",1
"BLD466",2022,"72",1
"ZWX538",2022,"68",3
"UVL474",2022,"68",1
"NSW168",2022,"72",1
"QEL424",2022,"35",3
"CTJ383",2022,"45",3
"QJD598",2022,"56",3
"SZG860",2022,"75",3
"TZB858",2022,"58",1
"TIQ473",2022,"20",1
"MXT104",2022,"61",3
"FKD538",2022,"73",3
"TAJ347",2022,"46",1
"BFB270",2022,"27",3
"PRJ061",2022,"53",1
"JAE945",2022,"52",3
"QUS704",2022,"49",1
"LTC079",2022,"75",3
"XZT322",2022,"44",1
"FIK086",2022,"75",3
"AFY520",2022,"52",2
"ORL627",2022,"61",3
"CMZ_459",2022,"67",3
"NSZ752",2022,"40",3
"YZV265",2022,"60",3
"KRB990",2022,"64",1
"BBO146",2022,"35",2
"DAK423",2022,"35",1
"WMR681",2022,"33",3
"VXL651",2022,"23",1
"JPG140",2022,"64",3
"YZY022",2022,"52",2
"FTV018",2022,"22",1
"YGI767",2022,"67",1
"JKE796",2022,"44",1
"QIH670",2022,"35",1
"JYB777",2022,"50",3
"BKD348",2022,"46",3
"TNP793",2022,"48",3
"SPA681",2022,"66",2
"RQJ857",2022,"21",1
"RJR730",2022,"61",1
"APP041",2022,"65",2
"MUD885",2022,"71",1
"PST930",2022,"68",1
"FGL602",2022,"21",2
"DCV747",2022,"44",3
"AES401",2022,"74",3
"GDY760",2022,"45",1
"QHZ717",2022,"64",NA
"WAW_100",2022,"36",1
"WQJ754",2022,"26",1
"BXN522",2022,"28",1
"KEX971",2022,"39",3
"MVY955",2022,"50",3
"GMK_271",2022,"34",1
"UQQ018",2022,"48",1
"CFY329",2022,"67",1
"JVC831",2022,"36",3
"JFX641",2022,"66",1
"TXO314",2022,"43",NA
"KOJ743",2022,"70",1
"EUU938",2022,"72",3
"NJT405",2022,"44",1
"ONM019",2022,"39",3
"KZB_826",2022,NA,2
"MBC229",2022,"43",2
"XHR942",2022,"32",1
"VKF693",2022,"38",3
"IRT379",2022,"38",2
"PYE501",2022,"74",1
"QRR638",2022,"56",3
"OLG641",2022,"57",3
"GQL874",2022,"59",3
"FMR275",2022,"31",2
"PLJ355",2022,"71",3
"NPN559",2022,"26",3
"NHP_950",2022,"47",3
"IVI_219",2022,"61",3
"VFB731",2022,"68",3
"VNL006",2022,"55",3
"MCK186",2022,"65",2
"JCX_724",2022,"49",3
"PAU_427",2022,"67",3
"SAY674",2022,"70",3
"ANN882",2022,"46",2
"SYM930",2022,"47",1
"RXO764",2022,"64",2
"ESM735",2022,"75",2
"XCU291",2022,"36",3
"LXY554",2022,"73",1
"WEJ957",2022,"41",1
"BAT419",2022,"75",2
"KWN137",2022,"67",3
"DGS763",2022,"54",2
"CNA756",2022,"70",3
"QDD387",2022,"40",3
"EQI128",2022,"48",1
"ZAX836",2022,"75",3
"KGE946",2022,"47",1
"MZU131",2022,"74",3
"KLJ309",2022,"74",1
"TJO320",2022,"52",1
"XKN466",2022,"53",3
"OBX493",2022,"72",3
"SGN967",2022,"27",1
"ORA891",2022,"45",2
"HAP678",2022,"30",2
"OJX911",2022,"73",2
"DFF858",2022,"64",1
"TLZ964",2022,"53",3
"BRQ_820",2022,"29",3
"BCG780",2022,"68",3
"UGI288",2022,"46",2
"JXM256",2022,"57",3
"UJX522",2022,"23",3
"LYW475",2022,"55",3
"WNM350",2022,"40",3
"EID320",2022,"42",3
"GCH084",2022,NA,1
"QTC584",2022,"59",1
"UMV_951",2022,"57",3
"PNT223",2022,"72",NA
"CSS254",2022,"55",2
"UCI955",2022,"72",2
"CUC_101",2022,"63",1
"GSE944",2022,"54",3
"UMI453",2022,"58",3
"OJW198",2022,"72",3
"OJK658",2022,"56",2
"XBF992",2022,"72",3
"BFU478",2022,"48",3
"FWZ045",2022,"55",3
"QAV_790",2022,"55",3
"CGK613",2022,"51",1
"YEH520",2022,"69",1
"ZEW_954",2022,"59",2
"YBY799",2022,"32",1
"EAX993",2022,"47",3
"OXT_896",2022,"35",3
"LSM119",2022,"50",3
"WDY610",2022,"40",1
"FBI_034",2022,"64",3
"KCQ521",2022,"53",3
"RFQ169",2022,"44",2
"DHN907",2022,"75",3
"AML863",2022,"61",3
"QGU606",2022,"34",3
"JHI922",2022,"34",1
"EWJ037",2022,"36",1
"RCD016",2022,"43",3
"IAI473",2022,"62",3
"PMC394",2022,"41",1
"DNP735",2022,"33",3
"KUT695",2022,"44",1
"DAL_554",2022,"34",1
"WIS207",2022,"33",1
"LOW374",2022,"32",1
"TBJ950",2022,"40",3
"IQB905",2022,"55",3
"TIZ892",2022,"33",2
"MTG453",2022,"28",1
"HGU686",2022,"50",3
"TIA015",2022,"40",3
"EYK373",2022,"58",3
"LOV296",2022,"51",3
"SJW231",2022,"42",1
"JXY_821",2022,"37",3
"JUQ668",2022,"74",1
"VWF_258",2022,NA,3
"XCZ290",2022,"27",2
"FVP307",2022,"50",2
"GIB367",2022,"20",1
"VSW_323",2022,"43",3
"SCI_021",2022,"44",2
"PBE244",2022,"52",2
"GFD317",2022,"64",2
"MPJ_694",2022,"27",1
"YLI890",2022,"19",1
"XDK294",2022,"67",1
"FHL610",2022,"60",1
"ZHC108",2022,"66",3
"KWM051",2022,"23",1
"RCS061",2022,"64",3
"JOG799",2022,"67",3
"HOA015",2022,"70",3
"AWX029",2022,"50",2
"OQD282",2022,"66",2
"HJB093",2022,"24",1
"TMQ569",2022,"66",2
"EEQ154",2022,NA,2
"TAM818",2022,"40",2
"QWP164",2022,"36",3
"MEZ680",2022,"67",1
"YRI207",2022,"36",2
"JBZ433",2022,"35",2
"CUZ_056",2022,"37",2
"ZPX029",2022,"56",2
"HQE778",2022,"51",1
"JLF854",2022,"40",3
"YQI172",2022,"75",NA
"SMB147",2022,"51",1
"PAR944",2022,"32",1
"LHG271",2022,"57",1
"HAC578",2022,"53",3
"XTY807",2022,"45",3
"KGF_936",2022,"67",1
"CLF493",2022,"21",1
"KYZ867",2022,"55",1
"UZM326",2022,"59",3
"CIW791",2022,"70",2
"PRV057",2022,"#NA",3
"DJH033",2022,"52",2
"NGZ438",2022,"43",3
"SDX062",2022,"41",3
"POV574",2022,"59",3
"WYY505",2022,"38",3
"EEJ197",2022,"47",3
"DQT531",2022,"35",3
"JJH_663",2022,"56",3
"QGA584",2022,"68",1
"UAA185",2022,"41",1
"RNX970",2022,"46",NA
"WZF263",2022,"51",2
"HFK055",2022,"71",3
"JAB_277",2022,"68",3
"XPB575",2022,"51",1
"TSL163",2022,"71",1
"MDP057",2022,"41",2
"BDF857",2022,"65",3
"NVO778",2022,"52",3
"TXI842",2022,"42",1
"RGN960",2022,"39",3
"WPB210",2022,"44",1
"MLO507",2022,"20",1
"OCF_606",2022,"38",3
"ZSR668",2022,"40",1
"UMO732",2022,"39",1
"ZLA215",2022,"74",3
"WTS194",2022,"67",3
"TTR409",2022,"40",2
"WVP883",2022,"57",1
"XQN764",2022,"74",3
"KEQ702",2022,"51",2
"APZ587",2022,"41",3
"OTU004",2022,"41",NA
"CEY839",2022,"59",3
"UJB872",2022,"51",1
"FGU002",2022,"19",1
"NZI250",2022,"47",3
"GAY792",2022,"52",3
"NXE_556",2022,"34",3
"TIF138",2022,"33",3
"VLQ374",2022,"34",1
"NQJ364",2022,NA,1
"TIV_435",2022,"36",2
"AOX156",2022,"37",2
"TFB180",2022,"39",1
"CEU767",2022,"67",3
"DXK406",2022,"50",3
"YTD135",2022,"35",3
"KIF703",2022,"74",2
"WAC_658",2022,"61",3
"ESZ943",2022,"67",3
"ZPT909",2022,"47",1
"EFD129",2022,"70",2
"OXE_878",2022,"75",3
"BZJ261",2022,"35",2
"VSP575",2022,"39",3
"TYA_526",2022,"64",3
"EAE347",2022,"36",2
"LKB260",2022,"43",3
"THU072",2022,"38",1
"RPM238",2022,"45",2
"HHC797",2022,"60",3
"MRW593",2022,"58",1
"UDH_370",2022,"51",1
"DWI417",2022,"72",3
"CJR455",2022,"64",1
"TSL930",2022,"51",1
"GLG812",2022,"32",3
"ZHL_828",2022,"52",3
"JXO921",2022,"51",1
"PYW800",2022,"69",3
"TKJ549",2022,"53",3
"UOG214",2022,"47",3
"HQO391",2022,"65",3
"XWA062",2022,"59",3
"GFC_796",2022,"53",1
"GEA888",2022,"67",1
"OZB499",2022,"63",1
"VPQ590",2022,"60",2
"TAL110",2022,"66",3
"GPU156",2022,"48",1
"DYM282",2022,"49",3
"XYG552",2022,"57",1
"ZHT876",2022,"33",3
"JEB371",2022,"45",3
"VPJ723",2022,"69",3
"KDF936",2022,"28",1
"TFQ693",2022,"61",3
"SKK937",2022,"47",1
"QOL020",2022,"62",3
"IKF167",2022,"37",1
"FWG_835",2022,"40",1
"QVE042",2022,"75",2
"HIB478",2022,"65",3
"ABV855",2022,"46",3
"ZMX993",2022,"52",1
"GCV376",2022,"35",2
"ARZ997",2022,"47",1
"FVF642",2022,"64",2
"TBF_229",2022,"32",2
"HEW902",2022,"57",1
"PIB126",2022,"54",3
"PDY918",2022,"64",3
"RTD964",2022,"71",1
"WPE589",2022,"52",3
"ZEU048",2022,"59",NA
"JAL042",2022,"33",3
"LJU467",2022,"29",3
"HUZ_513",2022,"52",1
"OBE119",2022,"72",3
"PTX739",2022,"21",2
"UWP102",2022,"64",3
"LXQ_764",2022,"52",3
"WUP101",2022,"51",1
"YWT377",2022,"71",2
"AJU615",2022,"21",1
"PTU_495",2022,"65",3
"ATY717",2022,"60",3
"WKK702",2022,NA,2
"AIC273",2022,"71",3
"LSW086",2022,"30",1
"YGR443",2022,"66",2
"OAA930",2022,"55",1
"PGE000",2022,"31",1
"AAY229",2022,"50",3
"QIJ495",2022,"55",3
"OUE788",2022,"36",2
"CON_116",2022,"48",3
"OVF583",2022,"50",3
"HKL574",2022,"48",3
"DFC582",2022,"48",3
"WLK072",2022,"59",1
"OLA720",2022,"60",2
"DWB959",2022,"40",2
"GTQ926",2022,"39",1
"YTR181",2022,"46",1
"BZR315",2022,"61",3
"RBR229",2022,"65",3
"JDY031",2022,"58",2
"HZJ428",2022,"55",1
"BHZ979",2022,"21",1
"KXC911",2022,"69",3
"LVA031",2022,"60",2
"XIV776",2022,"62",3
"FNW634",2022,"47",3
"JPL775",2022,"59",2
"PVE723",2022,"57",2
"FZR984",2022,"63",1
"HWO099",2022,"44",2
"PHS755",2022,"44",1
"XKR688",2022,"67",1
"IAI653",2022,"32",1
"DDD898",2022,"34",3
"RNS751",2022,"24",3
"THS495",2022,"64",3
"UHL109",2022,"36",3
"LXR_645",2022,"46",1
"BBQ197",2022,"75",2
"TKZ316",2022,"53",1
"LWZ137",2022,"34",3
"GSZ_609",2022,"46",3
"YQY_582",2022,"48",1
"ESI163",2022,"68",1
"OFA083",2022,"72",1
"ZJU_856",2022,"29",3
"TIF723",2022,"73",1
"ZTG346",2022,"61",3
"DEN653",2022,"43",2
"ROA036",2022,"52",3
"KYO630",2022,"19",1
"MUV352",2022,"41",1
"NTB331",2022,"55",2
"WKD_326",2022,"74",1
"ELH113",2022,"70",3
"DFE_584",2022,"72",1
"MCE371",2022,"29",1
"HRI820",2022,"43",3
"KBP_047",2022,"55",3
"NLW404",2022,"47",2
"SGK815",2022,"32",3
"ZVG900",2022,"51",1
"ZHV091",2022,"24",3
"VJB079",2022,"59",3
"HKR_347",2022,"61",3
"FHI245",2022,"42",3
"IOQ406",2022,"73",1
"LHC499",2022,"40",1
"JXQ542",2022,"33",3
"HWS862",2022,"52",3
"YFC414",2022,"26",1
"FPW148",2022,NA,2
"XMA019",2022,"39",2
"QRJ681",2022,"66",3
"FLR169",2022,"38",1
"ZKG_628",2022,"54",1
"FMW725",2022,"75",2
"NAZ107",2022,NA,1
"SQM_588",2022,"55",2
"FYK687",2022,"52",3
"JGK753",2022,"71",3
"CHQ930",2022,"30",1
"KSU815",2022,"37",2
"NXM446",2022,"51",3
"GPN079",2022,"44",3
